Date,Adj close,Close,High,Low,Open,Volume
2014-02-19,3120.800048828125,3120.800048828125,3132.469970703125,3096.47998046875,3112.489990234375,44411100
2014-02-20,3121.590087890625,3121.590087890625,3121.590087890625,3079.4599609375,3096.030029296875,47347600
2014-02-21,3131.669921875,3131.669921875,3134.639892578125,3113.56005859375,3129.25,43152800
2014-02-24,3157.31005859375,3157.31005859375,3157.31005859375,3120.449951171875,3130.8701171875,38925300
2014-02-25,3157.47998046875,3157.47998046875,3158.800048828125,3133.97998046875,3150.050048828125,40172100
2014-02-26,3148.18994140625,3148.18994140625,3162.949951171875,3135.030029296875,3157.719970703125,38397800
2014-02-27,3134.93994140625,3134.93994140625,3151.159912109375,3105.580078125,3147.570068359375,46881500
2014-02-28,3149.22998046875,3149.22998046875,3150.14990234375,3115.030029296875,3139.2099609375,48365200
2014-03-03,3053.989990234375,3053.989990234375,3124.81005859375,3053.85009765625,3124.81005859375,72349100
2014-03-04,3136.330078125,3136.330078125,3136.510009765625,3081.590087890625,3081.590087890625,63319900
2014-03-05,3135.969970703125,3135.969970703125,3145.7900390625,3123.97998046875,3131.5400390625,57189500
2014-03-06,3144.530029296875,3144.530029296875,3158.14990234375,3134.070068359375,3146.699951171875,58771800
2014-03-07,3095.31005859375,3095.31005859375,3151.239990234375,3094.1201171875,3144.830078125,55455800
2014-03-10,3092.7900390625,3092.7900390625,3126.6201171875,3074.39990234375,3093.6201171875,52194700
2014-03-11,3092.550048828125,3092.550048828125,3117.909912109375,3085.72998046875,3099.840087890625,64678600
2014-03-12,3065.4599609375,3065.4599609375,3080.580078125,3043.570068359375,3080.010009765625,60824900
2014-03-13,3019.5400390625,3019.5400390625,3077.0400390625,3019.5400390625,3068.659912109375,56156500
2014-03-14,3004.639892578125,3004.639892578125,3015.530029296875,2971.469970703125,3006.3798828125,88020800
2014-03-17,3049.18994140625,3049.18994140625,3052.860107421875,3001.699951171875,3003.669921875,61166800
2014-03-18,3073.75,3073.75,3096.2900390625,3029.1201171875,3045.800048828125,68982600
2014-03-19,3076.360107421875,3076.360107421875,3089.300048828125,3062.510009765625,3075.169921875,45386700
2014-03-20,3088.89990234375,3088.89990234375,3088.89990234375,3040.43994140625,3058.2099609375,64364000
2014-03-21,3096.489990234375,3096.489990234375,3110.389892578125,3086.260009765625,3089.090087890625,93380200
2014-03-24,3052.909912109375,3052.909912109375,3098.219970703125,3046.830078125,3092.56005859375,55223200
2014-03-25,3096.639892578125,3096.639892578125,3104.7099609375,3059.22998046875,3059.22998046875,53984100
2014-03-26,3130.169921875,3130.169921875,3140.31005859375,3102.969970703125,3102.969970703125,55547700
2014-03-27,3133.75,3133.75,3137.8701171875,3116.0400390625,3124.14990234375,49230100
2014-03-28,3172.429931640625,3172.429931640625,3172.429931640625,3140.64990234375,3140.64990234375,82597500
2014-03-31,3161.60009765625,3161.60009765625,3185.679931640625,3159.75,3181.35009765625,62205400
2014-04-01,3186.340087890625,3186.340087890625,3194.669921875,3169.06005859375,3169.489990234375,59613500
2014-04-02,3187.449951171875,3187.449951171875,3195.139892578125,3182.39990234375,3188.909912109375,57722000
2014-04-03,3206.760009765625,3206.760009765625,3220.300048828125,3183.0,3190.639892578125,72431400
2014-04-04,3230.330078125,3230.330078125,3239.139892578125,3205.14990234375,3209.81005859375,57596600
2014-04-07,3185.969970703125,3185.969970703125,3218.949951171875,3184.06005859375,3217.830078125,51918500
2014-04-08,3177.659912109375,3177.659912109375,3192.419921875,3146.89990234375,3190.239990234375,71595200
2014-04-09,3182.7900390625,3182.7900390625,3194.6201171875,3174.10009765625,3179.52001953125,54758800
2014-04-10,3152.860107421875,3152.860107421875,3196.68994140625,3150.469970703125,3189.6201171875,64079600
2014-04-11,3116.5400390625,3116.5400390625,3138.239990234375,3096.469970703125,3137.659912109375,76465900
2014-04-14,3131.570068359375,3131.570068359375,3131.570068359375,3083.429931640625,3108.64990234375,58617500
2014-04-15,3091.52001953125,3091.52001953125,3139.659912109375,3091.18994140625,3130.14990234375,59163400
2014-04-16,3139.260009765625,3139.260009765625,3139.260009765625,3113.469970703125,3116.4599609375,63114700
2014-04-17,3155.81005859375,3155.81005859375,3156.639892578125,3121.820068359375,3140.1201171875,66521300
2014-04-22,3199.68994140625,3199.68994140625,3201.25,3157.39990234375,3161.68994140625,49270000
2014-04-23,3175.969970703125,3175.969970703125,3198.60009765625,3175.219970703125,3197.389892578125,48916800
2014-04-24,3189.81005859375,3189.81005859375,3206.800048828125,3150.7900390625,3188.3798828125,47602100
2014-04-25,3147.39990234375,3147.39990234375,3179.340087890625,3137.2099609375,3179.340087890625,43632700
2014-04-28,3165.840087890625,3165.840087890625,3177.93994140625,3151.719970703125,3155.320068359375,37223900
2014-04-29,3208.679931640625,3208.679931640625,3212.510009765625,3168.60009765625,3168.60009765625,56543600
2014-04-30,3198.389892578125,3198.389892578125,3204.760009765625,3186.9599609375,3201.1201171875,53077700
2014-05-02,3177.889892578125,3177.889892578125,3199.449951171875,3171.739990234375,3194.010009765625,44849100
2014-05-05,3171.2900390625,3171.2900390625,3173.510009765625,3129.699951171875,3171.179931640625,37871000
2014-05-06,3149.7900390625,3149.7900390625,3183.489990234375,3141.820068359375,3176.2900390625,41032100
2014-05-07,3159.669921875,3159.669921875,3167.860107421875,3129.080078125,3137.35009765625,60250300
2014-05-08,3204.300048828125,3204.300048828125,3204.300048828125,3153.030029296875,3165.719970703125,69673900
2014-05-09,3184.090087890625,3184.090087890625,3199.219970703125,3174.1201171875,3199.219970703125,55913200
2014-05-12,3206.969970703125,3206.969970703125,3211.320068359375,3181.590087890625,3184.43994140625,53048300
2014-05-13,3211.780029296875,3211.780029296875,3218.360107421875,3202.2099609375,3211.18994140625,54008300
2014-05-14,3210.419921875,3210.419921875,3213.4599609375,3199.389892578125,3213.1201171875,55677800
2014-05-15,3163.219970703125,3163.219970703125,3224.2900390625,3159.14990234375,3211.239990234375,113506700
2014-05-16,3172.719970703125,3172.719970703125,3175.25,3142.85009765625,3158.330078125,83885800
2014-05-19,3169.89990234375,3169.89990234375,3174.570068359375,3134.760009765625,3169.260009765625,51513400
2014-05-20,3163.929931640625,3163.929931640625,3175.800048828125,3155.6298828125,3166.8701171875,48125800
2014-05-21,3187.080078125,3187.080078125,3190.22998046875,3143.56005859375,3156.909912109375,60364600
2014-05-22,3187.6298828125,3187.6298828125,3192.570068359375,3171.77001953125,3189.030029296875,59961100
2014-05-23,3203.280029296875,3203.280029296875,3205.010009765625,3178.56005859375,3189.080078125,44092100
2014-05-26,3240.389892578125,3240.389892578125,3240.389892578125,3211.260009765625,3211.260009765625,50581200
2014-05-27,3244.280029296875,3244.280029296875,3249.68994140625,3230.580078125,3235.8701171875,48588100
2014-05-28,3246.239990234375,3246.239990234375,3246.239990234375,3233.3701171875,3242.159912109375,46925000
2014-05-30,3244.60009765625,3244.60009765625,3249.050048828125,3233.860107421875,3238.969970703125,56946700
